time_seconds,time_years,number_density,temperature,cr_rate,fuv_field,visual_extinction,C,C+,CO,CO+,E,H,H+,H2,H2O,H2O+,H3O+,HCO+,O,O+,OH,OH+
3.7407174322045385,1.1861737164524792e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999979422262e-05,2.0577738956626664e-13,9.999999984651843e-31,9.999999999989563e-31,2.1559735227146025e-13,4.2494550054715855e-10,1.0000000000000003e-30,0.9999999997875275,9.999999971115647e-31,3.664379685927345e-24,-1.8191114688132304e-29,1.0000000000010476e-30,0.0001999999999901801,9.819668841411164e-15,9.999999846421049e-31,2.9386011807676213e-19
3.8724423733437496,1.2279434212784594e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999978697641e-05,2.130235970093002e-13,9.999999984111376e-31,9.999999999989195e-31,2.2318935808946905e-13,4.399094538783982e-10,1.0000000000000003e-30,0.9999999997800454,9.999999970098295e-31,4.0652676562798266e-24,-1.7638909994852208e-29,1.0000000000010843e-30,0.00019999999998983429,1.0165446156081548e-14,9.9999998369184e-31,3.149200220746125e-19
4.008805852526165,1.2711839968690275e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999977947503e-05,2.205249710785619e-13,9.999999983551877e-31,9.999999999988817e-31,2.3104870741458863e-13,4.5540034513262335e-10,1.0000000000000003e-30,0.9999999997723,9.999999969045127e-31,4.5100127941124614e-24,-1.6637911001000414e-29,1.0000000000011225e-30,0.00019999999998947634,1.0523398842316207e-14,9.999999827682672e-31,3.3748920052863803e-19
4.149971210384099,1.3159472381989153e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999977170951e-05,2.2829049716503097e-13,9.999999982972676e-31,9.999999999988424e-31,2.3918481443225973e-13,4.714367298057565e-10,1.0000000000000003e-30,0.9999999997642819,9.999999967954882e-31,5.0034130928485894e-24,-1.5099707107003364e-29,1.0000000000011621e-30,0.00019999999998910573,1.0893955586410078e-14,9.999999818881771e-31,3.616758152864144e-19
4.296107539397098,1.3622867641416469e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999976367053e-05,2.3632947706960257e-13,9.999999982373078e-31,9.999999999988018e-31,2.4760742483732903e-13,4.880378168035722e-10,1.0000000000000003e-30,0.9999999997559813,9.999999966826258e-31,5.550791454182848e-24,-1.2922993759134597e-29,1.000000000001203e-30,0.0001999999999887221,1.127756016639629e-14,9.999999810713515e-31,3.87595779429981e-19
4.447389886436428,1.4102580816959752e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999975534847e-05,2.4465154014508833e-13,9.999999981752368e-31,9.999999999987598e-31,2.5632662750776034e-13,5.052234914507512e-10,1.0000000000000003e-30,0.9999999997473886,9.99999996565791e-31,6.1580531144631596e-24,-9.991916685555615e-30,1.0000000000012455e-30,0.00019999999998832497,1.16746719832013e-14,9.999999803409755e-31,4.1537331273708005e-19
4.603999462441943,1.45991865247398e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999974673336e-05,2.532666548305696e-13,9.999999981109797e-31,9.999999999987163e-31,2.653528665894221e-13,5.230143393101742e-10,1.0000000000000003e-30,0.9999999997384932,9.999999964448444e-31,6.831749353720023e-24,-6.174216916478931e-30,1.0000000000012891e-30,0.00019999999998791384,1.2085766610483836e-14,9.999999797241083e-31,4.451415369453629e-19
4.766123859482464,1.5113279615304618e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999973781487e-05,2.621851405919189e-13,9.999999980444602e-31,9.999999999986713e-31,2.7469695400642566e-13,5.414316708409793e-10,1.0000000000000003e-30,0.9999999997292843,9.999999963196415e-31,7.579148174690097e-24,-1.3191534807613243e-30,1.0000000000013346e-30,0.00019999999998748824,1.2511336363813989e-14,9.999999792522062e-31,4.770431136715276e-19
4.93395727545972,1.564547588616096e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999972858232e-05,2.714176802827948e-13,9.999999979755981e-31,9.999999999986249e-31,2.843700824120033e-13,5.604975469249328e-10,1.0000000000000003e-30,0.9999999997197516,9.999999961900337e-31,8.408312714380314e-24,4.744821951549049e-30,1.0000000000013816e-30,0.00019999999998704764,1.2951890889872204e-14,9.999999789617135e-31,5.1123092804169645e-19
5.1077007467248805,1.61964128193965e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999971902467e-05,2.8097533294090915e-13,9.999999979043113e-31,9.999999999985765e-31,2.9438383859542957e-13,5.802348052916659e-10,1.0000000000000003e-30,0.9999999997098828,9.999999960558664e-31,9.32818823414362e-24,1.2212667127716844e-29,1.0000000000014303e-30,0.00019999999998659155,1.3407957776370959e-14,9.999999788947258e-31,5.478688213082576e-19
5.287562388886558,1.676675034527701e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999970913046e-05,2.908695470349089e-13,9.99999997830514e-31,9.999999999985266e-31,3.047502173610614e-13,6.006670878744661e-10,1.0000000000000003e-30,0.9999999996996667,9.999999959169798e-31,1.0348698626792647e-23,2.1305659861810416e-29,1.0000000000014806e-30,0.00019999999998611938,1.3880083183427909e-14,9.999999790997344e-31,5.871323759631342e-19
5.473757646098357,1.735717163273198e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999969888783e-05,3.011121741777178e-13,9.99999997754118e-31,9.999999999984751e-31,3.1548163589609863e-13,6.218188691293416e-10,1.0000000000000003e-30,0.9999999996890909,9.99999995773209e-31,1.1480853481953033e-23,3.227465277061596e-29,1.0000000000015328e-30,0.0001999999999856306,1.4368832497142795e-14,9.999999796324599e-31,6.29209757108752e-19
5.666509549125091,1.796838390767723e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999968828452e-05,3.1171548332279534e-13,9.99999997675032e-31,9.999999999984217e-31,3.2659094864430577e-13,6.437154853513462e-10,1.0000000000000003e-30,0.9999999996781426,9.999999956243833e-31,1.2736866864775624e-23,4.5403711599824864e-29,1.0000000000015867e-30,0.0001999999999851246,1.4874791006159495e-14,9.999999805567903e-31,6.743026141176515e-19
5.866048982496135,1.8601119300152635e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999967730784e-05,3.2269217546027866e-13,9.99999997593161e-31,9.999999999983663e-31,3.380914627034744e-13,6.663831650231999e-10,1.0000000000000003e-30,0.9999999996668087,9.999999954703257e-31,1.4130289089494865e-23,6.101418110017417e-29,1.0000000000016424e-30,0.00019999999998460076,1.539856460201853e-14,9.999999819458281e-31,7.226270469001852e-19
6.072614961066641,1.9256135721291986e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999996659446e-05,3.3405539883065314e-13,9.99999997508407e-31,9.99999999998309e-31,3.499969537651082e-13,6.898490602326437e-10,1.0000000000000003e-30,0.9999999996550758,9.999999953108541e-31,1.5676152909529922e-23,7.946922736631272e-29,1.0000000000017002e-30,0.0001999999999840585,1.594078050413746e-14,9.999999838830669e-31,7.744146414095029e-19
6.2864549163172105,1.9934217771173295e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999965418125e-05,3.4581876467413713e-13,9.999999974206685e-31,9.9999999999825e-31,3.6232168261538966e-13,7.141412791960842e-10,1.0000000000000003e-30,0.9999999996429296,9.999999951457792e-31,1.739113570135618e-23,1.0117891105629934e-28,1.0000000000017603e-30,0.00019999999998349712,1.6502088010282e-14,9.999999864637074e-31,8.29913579344329e-19
6.507824992735459,2.0636177678638567e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999964200364e-05,3.579963635346719e-13,9.999999973298404e-31,9.999999999981887e-31,3.750804122172172e-13,7.392889199275397e-10,1.0000000000000003e-30,0.9999999996303559,9.99999994974906e-31,1.9293739391938442e-23,1.2660585202829102e-28,1.0000000000018223e-30,0.000199999999982916,1.7083159273424138e-14,9.9999998979613e-31,8.89389827365653e-19
6.736990354634289,2.136285627420817e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999962939723e-05,3.7060278213803735e-13,9.999999972358138e-31,9.999999999981253e-31,3.8828842539376645e-13,7.653221050931973e-10,1.0000000000000004e-30,0.9999999996173392,9.999999947980321e-31,2.1404490070947902e-23,1.5627155273076916e-28,1.0000000000018864e-30,0.0001999999999823144,1.7684690105913016e-14,9.99999994003545e-31,9.531284115241291e-19
6.974225503774287,2.2115123997254842e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999996163469e-05,3.8365312086430295e-13,9.999999971384763e-31,9.999999999980598e-31,4.019615431347491e-13,7.922720180933179e-10,1.0000000000000004e-30,0.9999999996038643,9.999999946149495e-31,2.3746159441363763e-23,1.9076345523911647e-28,1.0000000000019526e-30,0.00019999999998169163,1.8307400811916922e-14,9.999999992258349e-31,1.0214347830030697e-18
7.219814608171006,2.2893881938644744e-07,10000.0,50.0,1e-17,1.0,2.0,9.9999999602837e-05,3.9716301183556194e-13,9.99999997037711e-31,9.999999999979918e-31,4.161161435473174e-13,8.201709404147455e-10,1.0000000000000004e-30,0.9999999995899148,9.999999944254423e-31,2.6344010497678485e-23,2.3074281522821754e-28,1.0000000000020216e-30,0.00019999999998104688,1.8952037049129528e-14,1.0000000056216175e-30,1.09463628171935e-18
7.474051842480609,2.3700062920093254e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999958885138e-05,4.11148637640592e-13,9.999999969333976e-31,9.999999999979216e-31,4.3076918147428926e-13,8.490522902987173e-10,1.0000000000000004e-30,0.9999999995754743,9.999999942292871e-31,2.922607008231051e-23,2.7695348550070865e-28,1.0000000000020927e-30,0.0001999999999803795,1.961937072076617e-14,1.0000000133705509e-30,1.173083704792985e-18
7.737241740371956,2.453463261152954e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999957437325e-05,4.256267507188917e-13,9.999999968254108e-31,9.99999999997849e-31,4.459382088032168e-13,8.789506627703337e-10,1.0000000000000004e-30,0.9999999995605251,9.99999994026254e-31,3.2423431260824444e-23,3.302317120570495e-28,1.0000000000021663e-30,0.0001999999999796886,2.0310200898914012e-14,1.0000000226759087e-30,1.2571529873985363e-18
8.009699559306892,2.539859068780724e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999955938532e-05,4.406146934272938e-13,9.999999967136215e-31,9.999999999977738e-31,4.61641395490604e-13,9.099018710776019e-10,1.0000000000000006e-30,0.9999999995450495,9.999999938161052e-31,3.5970588778266604e-23,3.9151705721081747e-28,1.0000000000022427e-30,0.00019999999997897332,2.102535478033517e-14,1.0000000337674579e-30,1.3472470040494626e-18
8.291751658166103,2.629297202614822e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999954386959e-05,4.561304188132156e-13,9.999999965978954e-31,9.99999999997696e-31,4.778975513264832e-13,9.419429895897327e-10,1.0000000000000006e-30,0.9999999995290288,9.999999935985944e-31,3.990581121584508e-23,4.618645770481302e-28,1.0000000000023217e-30,0.0001999999999782329,2.1765688675862385e-14,1.0000000469046734e-30,1.4437974989434543e-18
8.583735888172269,2.7218847945751743e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999995278075e-05,4.721925121193946e-13,9.999999964780944e-31,9.999999999976154e-31,4.947261484653849e-13,9.75112398206015e-10,1.0000000000000006e-30,0.9999999995124442,9.999999933734681e-31,4.427155386313051e-23,5.424583947443705e-28,1.0000000000024033e-30,0.00019999999997746639,2.2532089034563776e-14,1.000000062380325e-30,1.5472671546144452e-18
8.886001997579452,2.8177327491056103e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999995111798e-05,4.88820213045906e-13,9.999999963540746e-31,9.999999999975322e-31,5.121473447507282e-13,1.0094498283285289e-09,1.0000000000000006e-30,0.9999999994952755,9.99999993140464e-31,4.911491676025068e-23,6.346268270419223e-28,1.000000000002488e-30,0.00019999999997667288,2.3325473503897813e-14,1.0000000805244843e-30,1.6581518087996483e-18
9.198912050612847,2.916955876018787e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999949396657e-05,5.060334387960972e-13,9.999999962256876e-31,9.999999999974462e-31,5.30182007860535e-13,1.0449964104537075e-09,1.0000000000000008e-30,0.9999999994775022,9.999999928993114e-31,5.448815285187452e-23,7.398592387322373e-28,1.0000000000025757e-30,0.00019999999997585144,2.4146792027118918e-14,1.0000001017089944e-30,1.7769828301391916e-18
9.522840861161306,3.0196730280191865e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999994761472e-05,5.238528079340703e-13,9.999999960927797e-31,9.999999999973569e-31,5.488517403034253e-13,1.0817947234398055e-09,1.0000000000000008e-30,0.9999999994591031,9.999999926497312e-31,6.044923173545486e-23,8.598248194684048e-28,1.0000000000026662e-30,0.0001999999999750011,2.499702797924097e-14,1.0000001263524575e-30,1.9043296640868098e-18
9.858176441741444,3.126007243068697e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999945770035e-05,5.4229966508226e-13,9.999999959551917e-31,9.999999999972647e-31,5.681789052947934e-13,1.1198888455092273e-09,1.000000000000001e-30,0.9999999994400561,9.99999992391435e-31,6.706246508598747e-23,9.96393498873481e-28,1.0000000000027601e-30,0.00019999999997412078,2.5877199342908747e-14,1.0000001549257988e-30,2.0408025612245005e-18
10.205320468271994,3.2360858917655993e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999994386039e-05,5.613961064887336e-13,9.999999958127586e-31,9.999999999971693e-31,5.881866535442129e-13,1.159324407046895e-09,1.000000000000001e-30,0.9999999994203382,9.999999921241254e-31,7.439920050499949e-23,1.1516592399444704e-27,1.0000000000028573e-30,0.00019999999997320946,2.6788359925578077e-14,1.000000187958471e-30,2.1870555010479107e-18
10.564688761214045,3.3500408299131295e-07,10000.0,50.0,1e-17,1.0,2.0,9.9999999418835e-05,5.811650064947798e-13,9.999999956653098e-31,9.999999999970707e-31,6.088989509860944e-13,1.2001486452577814e-09,1.000000000000001e-30,0.9999999993999261,9.99999991847496e-31,8.253859127967535e-23,1.3279659774439045e-27,1.0000000000029579e-30,0.00019999999997226606,2.773160061944949e-14,1.0000002260453734e-30,2.343789325224213e-18
10.936711783654676,3.4680085564607675e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999939836997e-05,6.016300449345576e-13,9.99999995512669e-31,9.999999999969685e-31,6.303406074868791e-13,1.2424104607492141e-09,1.000000000000001e-30,0.9999999993787952,9.999999915612306e-31,9.156845035706879e-23,1.5279364976161897e-27,1.0000000000030621e-30,0.00019999999997128944,2.8708050705656296e-14,1.0000002698545647e-30,2.5117550953279382e-18
11.32183515692949,3.5901303770070683e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999937718427e-05,6.228157354995613e-13,9.999999953546508e-31,9.99999999996863e-31,6.525373065630948e-13,1.286160476105599e-09,1.000000000000001e-30,0.9999999993569201,9.99999991205005e-31,1.0158644327483872e-22,1.707870979839258e-27,1.0000000000031702e-30,0.00019999999997027848,2.9718879204254584e-14,1.0000001284188621e-30,2.6917576907390413e-18
11.72052019440252,3.7165525730601594e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999935525254e-05,6.447474551019247e-13,9.999999951910554e-31,9.999999999967538e-31,6.755156361459134e-13,1.3314510965258213e-09,1.000000000000001e-30,0.9999999993342747,9.999999904594024e-31,1.127019467692966e-22,1.6244027028327927e-27,1.0000000000032817e-30,0.00019999999996923187,3.076529627162165e-14,9.999987848406964e-31,2.8846596634256863e-18
12.1332444540424,3.847426577258498e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999933254853e-05,6.674514742717112e-13,9.99999995021684e-31,9.999999999966406e-31,6.993031204290401e-13,1.3783365725958996e-09,1.000000000000001e-30,0.999999999310832,9.999999892452397e-31,1.2503516624069702e-22,1.223628620791212e-27,1.0000000000033974e-30,0.0001999999999681484,3.184855464691892e-14,9.999959931947129e-31,3.0913853735722954e-18
12.560502310457014,3.982909154761864e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999930904501e-05,6.909549886246164e-13,9.999999948463323e-31,9.999999999965238e-31,7.239282528380954e-13,1.4268730652721285e-09,1.0000000000000011e-30,0.9999999992865638,9.999999875224902e-31,1.3871925976905176e-22,4.834331890367331e-28,1.000000000003517e-30,0.0001999999999670268,3.296995114934248e-14,9.99991634065717e-31,3.312925416619006e-18
13.002805547071388,4.1231625910297396e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999928471384e-05,7.152861514377538e-13,9.99999994664789e-31,9.99999999996403e-31,7.494205301609586e-13,1.4771187131524893e-09,1.0000000000000011e-30,0.999999999261441,9.999999852489254e-31,1.5390194243095547e-22,-6.185943191403844e-28,1.0000000000036407e-30,0.0001999999999658657,3.413082822793487e-14,9.999855824269263e-31,3.5503413686083885e-18
13.460683969158854,4.268354886212219e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999925952589e-05,7.404741073725805e-13,9.999999944768353e-31,9.999999999962779e-31,7.758104878799971e-13,1.5291337021169961e-09,1.0000000000000013e-30,0.9999999992354335,9.999999823800793e-31,1.7074707788211258e-22,-2.1049968477254126e-27,1.000000000003769e-30,0.00019999999996466367,3.533257556579965e-14,9.99977707724173e-31,3.80477087177182e-18
13.934686038458704,4.4186599563859413e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999923345098e-05,7.665490273853009e-13,9.999999942822445e-31,9.999999999961484e-31,8.03129736748437e-13,1.5829803374202647e-09,1.0000000000000013e-30,0.9999999992085102,9.99999978869223e-31,1.8943644398552937e-22,-3.998253255708362e-27,1.0000000000039018e-30,0.00019999999996341935,3.657663174061941e-14,9.999678740251332e-31,4.077433084431443e-18
14.425379530142122,4.574257841876624e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999920645785e-05,7.93542144866648e-13,9.999999940807822e-31,9.999999999960146e-31,8.314110006547854e-13,1.638723118322847e-09,1.0000000000000015e-30,0.9999999991806388,9.999999746673567e-31,2.10171691520793e-22,-6.320543865229009e-27,1.0000000000040392e-30,0.0001999999999621312,3.7864485943450773e-14,9.999559402448881e-31,4.369634521311179e-18
14.933352212911403,4.7353349229171115e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999917851421e-05,8.214857930542346e-13,9.999999938722055e-31,9.999999999958762e-31,8.606881558205436e-13,1.69642881535051e-09,1.0000000000000017e-30,0.999999999151786,9.99999969723218e-31,2.3317651709184787e-22,-9.093472436235994e-27,1.0000000000041812e-30,0.0001999999999607977,3.919767975782939e-14,9.999417604606925e-31,4.682775312216452e-18
15.459212553048804,4.902084142899798e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999914958656e-05,8.504134437623728e-13,9.999999936562629e-31,9.99999999995733e-31,8.909962713782665e-13,1.7561665502741877e-09,1.0000000000000018e-30,0.9999999991219171,9.999999639833118e-31,2.5869907366069463e-22,-1.2337738458830167e-26,1.0000000000043287e-30,0.0001999999999594172,4.057780900129777e-14,9.999251843305436e-31,5.018355909046113e-18
16.00359044325713,5.074705239490465e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999911964025e-05,8.803597474756924e-13,9.999999934326941e-31,9.999999999955851e-31,9.223716513784989e-13,1.8180078789062808e-09,1.0000000000000018e-30,0.9999999990909965,9.999999573919652e-31,2.870146446968803e-22,-1.6072752887945748e-26,1.000000000004481e-30,0.00019999999995798815,4.200652563153462e-14,9.999060576321063e-31,5.377984273243415e-18
16.567137957165944,5.253404983880627e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999908863942e-05,9.113605748546266e-13,9.9999999320123e-31,9.99999999995432e-31,9.548518782759581e-13,1.882026876812566e-09,1.0000000000000018e-30,0.999999999058987,9.99999949891413e-31,3.1842861077561055e-22,-2.0316189587561005e-26,1.0000000000046387e-30,0.00019999999995650876,4.3485539719345196e-14,9.998842229407403e-31,5.763383578092645e-18
17.150530130406562,5.43839742846479e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999905654694e-05,9.434530597024519e-13,9.999999929615916e-31,9.999999999952735e-31,9.884758579470162e-13,1.9483002280423244e-09,1.000000000000002e-30,0.9999999990258502,9.999999414219157e-31,3.5327974061111484e-22,-2.5083463792721587e-26,1.0000000000048022e-30,0.00019999999995497727,4.501662149084692e-14,9.998595204678315e-31,6.176400462730131e-18
17.754465769191984,5.629904163239467e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999902332436e-05,9.766756434453767e-13,9.999999927134901e-31,9.999999999951099e-31,1.0232838662924356e-12,2.016907316983029e-09,1.0000000000000022e-30,0.9999999989915467,9.999999319219202e-31,3.919438420108151e-22,-3.038712782569001e-26,1.0000000000049712e-30,0.00019999999995339184,4.660160344126798e-14,9.998317890833912e-31,6.619013877378191e-18
18.379668287369576,5.82815458123084e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999898893188e-05,1.011068121178919e-12,9.999999924566269e-31,9.999999999949407e-31,1.0593175974811401e-12,2.087930323449535e-09,1.0000000000000024e-30,0.9999999989560352,9.999999213282635e-31,4.348378121174e-22,-3.623617310451521e-26,1.0000000000051464e-30,0.00019999999995175057,4.824238252285748e-14,9.998008675499699e-31,7.093344562137794e-18
19.026886572950012,6.033386153269284e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999989533283e-05,1.046671689335779e-12,9.999999921906925e-31,9.999999999947655e-31,1.096620213892861e-12,2.161454321121781e-09,1.0000000000000025e-30,0.9999999989192733,9.999999095764351e-31,4.824241306122301e-22,-4.263522614386397e-26,1.0000000000053275e-30,0.00019999999995005152,4.9940922409495914e-14,9.997665959984042e-31,7.601665204707032e-18
19.69689588514958,6.245844712439618e-07,10000.0,50.0,1e-17,1.0,2.0,9.9999998916471e-05,1.083528995032252e-12,9.99999991915367e-31,9.999999999945846e-31,1.135236397819424e-12,2.2375673794487975e-09,1.0000000000000027e-30,0.9999999988812167,9.999998966008962e-31,5.352158443307019e-22,-4.958362475298282e-26,1.0000000000055152e-30,0.00019999999994829265,5.169925584067992e-14,9.997288176797872e-31,8.146411325638287e-18
20.390498783021386,6.465784748548131e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999887831581e-05,1.121684187152355e-12,9.99999991630319e-31,9.999999999943975e-31,1.175212404986676e-12,2.316360669141229e-09,1.0000000000000029e-30,0.99999999884182,9.99999882335474e-31,5.937820970402413e-22,-5.70743589663769e-26,1.0000000000057093e-30,0.00019999999994647184,5.351948704765258e-14,9.996873810323927e-31,8.730192943227707e-18
21.10852608678641,6.693469712958653e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999883881703e-05,1.1611829692307719e-12,9.999999913352056e-31,9.999999999942041e-31,1.2165961199610747e-12,2.3979285713785456e-09,1.0000000000000032e-30,0.9999999988010361,9.99999866713837e-31,6.587542640111028e-22,-6.509285937927808e-26,1.0000000000059104e-30,0.0001999999999445869,5.540379426453988e-14,9.996421421071501e-31,9.355807073856757e-18
21.851837873017466,6.929172334163327e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999879792734e-05,1.2020726541980531e-12,9.999999910296722e-31,9.999999999940041e-31,1.2594371135074005e-12,2.482368790861959e-09,1.0000000000000034e-30,0.9999999987588161,9.999998496700613e-31,7.308327575332722e-22,-7.361561348024816e-26,1.0000000000061185e-30,0.0001999999999426356,5.73544323274604e-14,9.995929674006863e-31,1.0026251127602671e-17
22.62132450486671,7.173174944465598e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999875559777e-05,1.2444022210535654e-12,9.999999907133515e-31,9.999999999937972e-31,1.3037867019662103e-12,2.569782472848272e-09,1.0000000000000036e-30,0.9999999987151091,9.999998311393088e-31,8.107945767689876e-22,-8.260858825265541e-26,1.000000000006334e-30,0.00019999999994061557,5.937373536466944e-14,9.995397371510451e-31,1.0744737263212538e-17
23.4179076985721,7.425769818167206e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999871177763e-05,1.2882223735341504e-12,9.999999903858639e-31,9.999999999935835e-31,1.3496980087222438e-12,2.660274324305033e-09,1.000000000000004e-30,0.9999999986698632,9.999998110586223e-31,8.995016833587336e-22,-9.202543472809566e-26,1.000000000006557e-30,0.00019999999993852442,6.14641195809124e-14,9.994823491579705e-31,1.1514707771124592e-17
24.24254162751871,7.68725952166372e-07,10000.0,50.0,1e-17,1.0,2.0,9.99999986664144e-05,1.3335856008486787e-12,9.999999900468157e-31,9.999999999933628e-31,1.397226027837308e-12,2.753952739331909e-09,1.0000000000000043e-30,0.9999999986230239,9.999997893678626e-31,9.979102931045963e-22,-1.018054472876177e-25,1.000000000006788e-30,0.00019999999993635962,6.362808613926265e-14,9.994207231972441e-31,1.2339851558131812e-17
25.09621406517947,7.957957275868681e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999861945376e-05,1.38054624055137e-12,9.999999896958009e-31,9.999999999931344e-31,1.4464276899239946e-12,2.850929928998774e-09,1.0000000000000045e-30,0.9999999985745354,9.999997660108022e-31,1.107081183935898e-21,-1.1187124728724764e-25,1.0000000000070269e-30,0.0001999999999341186,6.586822414384268e-14,9.993548061070421e-31,1.32241218125522e-17
25.979947568301785,8.238187331399602e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999857083945e-05,1.429160543629038e-12,9.999999893323987e-31,9.999999999928985e-31,1.4973619303389721e-12,2.951322055755719e-09,1.0000000000000048e-30,0.9999999985243394,9.999997409363991e-31,1.2281911313230343e-21,-1.221261569950842e-25,1.0000000000072744e-30,0.00019999999993179868,6.818721372693048e-14,9.99284577633749e-31,1.417175493440736e-17
26.894800701760122,8.528285356976193e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999852051325e-05,1.479486741880391e-12,9.999999889561739e-31,9.999999999926547e-31,1.5500897597777142e-12,3.055249372576329e-09,1.000000000000005e-30,0.9999999984723756,9.999997141002717e-31,1.3625455944667785e-21,-1.3245122582666795e-25,1.0000000000075305e-30,0.00019999999992939704,7.058782924408894e-14,9.992100571352455e-31,1.5187290821162036e-17
27.84186930653905,8.828598841495132e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999846841488e-05,1.5315851176679378e-12,9.999999885666766e-31,9.999999999924026e-31,1.6046743373550594e-12,3.1628363670005707e-09,1.0000000000000055e-30,0.9999999984185822,9.999996854664061e-31,1.5115927900806369e-21,-1.4270186640678552e-25,1.0000000000077957e-30,0.00019999999992691085,7.30729425810653e-14,9.99131311251491e-31,1.627559460604865e-17
28.8222878123679,9.139487510263794e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999841448192e-05,1.5855180761261908e-12,9.999999881634413e-31,9.999999999921423e-31,1.6611810462592807e-12,3.274211910250112e-09,1.0000000000000059e-30,0.9999999983628944,9.99999655009123e-31,1.6769393055514109e-21,-1.527040530180804e-25,1.0000000000080702e-30,0.0001999999999243371,7.564552657634996e-14,9.990484626653972e-31,1.7441879952946734e-17
29.8372305965771,9.46132375589076e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999835864978e-05,1.6413502199125218e-12,9.99999987745987e-31,9.999999999918733e-31,1.7196775720701507e-12,3.3895094115944203e-09,1.0000000000000062e-30,0.9999999983052456,9.999996227153376e-31,1.8603674198666927e-21,-1.622500294622812e-25,1.0000000000083544e-30,0.0001999999999216727,7.830865856340463e-14,9.989617000916964e-31,1.8691734019218118e-17
30.88791339080654,9.79449308435012e-07,10000.0,50.0,1e-17,1.0,2.0,9.999999830085156e-05,1.6991484265903692e-12,9.999999873138158e-31,9.999999999915954e-31,1.7802339838349786e-12,3.508866978152858e-09,1.0000000000000066e-30,0.9999999982455668,9.999995885871528e-31,2.0638543191194743e-21,-1.7109346719508908e-25,1.0000000000086487e-30,0.0001999999999189145,8.106552403672039e-14,9.98871289647898e-31,2.0031144205871968e-17
31.975594737247935,1.0139394576752896e-06,10000.0,50.0,1e-17,1.0,2.0,9.999999824101807e-05,1.7589819287373132e-12,9.999999868664136e-31,9.999999999913082e-31,1.8429228179995434e-12,3.63242758032384e-09,1.0000000000000073e-30,0.9999999981837866,9.999995526448265e-31,2.2895934138349778e-21,-1.7894400772982588e-25,1.0000000000089532e-30,0.00019999999991605918,8.39194204459926e-14,9.987775877797265e-31,2.146652682296367e-17
